 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100524_LT_serum_and_plasma_POS_34401,X20100524_LT_serum_and_plasma_POS_35501,X20100524_LT_serum_and_plasma_POS_35601,X20100524_LT_serum_and_plasma_POS_41101,X20100524_LT_serum_and_plasma_POS_42001,X20100524_LT_serum_and_plasma_POS_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
,,,,,,,,,,benign,benign,benign,malignant,malignant,malignant,,,,,,,,,,,,,,,,,,,,
161,148.5291282,148.5201577,148.5332327,299.5111487,292.5753795,318.5536852,613,258,120,297.037879,319.8517241,325.0059878,1440.251239,1601.501035,1644.023467,,,212,0,0,1,0,0,,,,,,,,,,,,
162,148.5291216,148.52,148.5327568,285.5683778,263.9911796,292.0085486,413,256,119,84.9749492,102.5699335,105.4923044,641.8316658,785.3566146,797.1398262,,,3,0,0,1,0,0,,,,,,,,,,,,
163,148.5291186,148.52,148.5346667,338.8532177,330.4727848,339.6827857,372,253,119,7.131359152,8.649125635,10.00120871,555.6907624,955.860857,1095.111602,,,5,0,0,1,0,0,,,,,,,,,,,,
164,148.9396161,148.9360382,148.95361,19.2127301,18.48428901,21.12062649,377,258,119,73.48120102,152.255712,152.8146864,136.1544414,131.2716366,130.20258,,,110,0,0,1,0,0,,,,,,,,,,,,
165,149.0241034,149.02,149.025033,442.7201035,434.5155712,445.2486756,378,258,120,275.5842224,1494.515844,1529.902633,944.2736317,1075.7352,1404.214449,,,9,1,0,1,1,0,149.0241034,"3-Oxabicyclo[3.3.1]nona-1(9),5,7-triene-2,4-dione",C8H4O3,148.016044,5,,,,,,303465,-1
165,149.0241034,149.02,149.025033,442.7201035,434.5155712,445.2486756,378,258,120,275.5842224,1494.515844,1529.902633,944.2736317,1075.7352,1404.214449,,,9,1,0,1,1,0,149.0241034,Phthalic anhydride,C8H4O3,148.016044,5,,,,,,267289,-1
166,149.0241664,149.02,149.0251715,216.493565,215.3929741,218.765273,378,258,120,2953.710663,3574.655804,3352.292455,1636.398234,647.8159123,959.3461317,,,92,1,1,1,1,1,149.0241664,"3-Oxabicyclo[3.3.1]nona-1(9),5,7-triene-2,4-dione",C8H4O3,148.016044,5,,,,,,303465,-1
166,149.0241664,149.02,149.0251715,216.493565,215.3929741,218.765273,378,258,120,2953.710663,3574.655804,3352.292455,1636.398234,647.8159123,959.3461317,,,92,1,1,1,1,1,149.0241664,Phthalic anhydride,C8H4O3,148.016044,5,,,,,,267289,-1
167,149.0244173,149.02,149.0264986,298.5036942,295.6876363,301.8784861,378,258,120,802.2726632,731.750939,702.6284756,824.7248938,555.8057482,542.9949294,,,213,1,0,1,1,0,149.0244173,"3-Oxabicyclo[3.3.1]nona-1(9),5,7-triene-2,4-dione",C8H4O3,148.016044,7,,,,,,303465,-1
167,149.0244173,149.02,149.0264986,298.5036942,295.6876363,301.8784861,378,258,120,802.2726632,731.750939,702.6284756,824.7248938,555.8057482,542.9949294,,,213,1,0,1,1,0,149.0244173,Phthalic anhydride,C8H4O3,148.016044,7,,,,,,267289,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,"1,2-Propanedione, 1-phenyl-",C9H8O2,148.0524295,7,,,,,,338598,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,"4H-1-Benzopyran-4-one, 2,3-dihydro-",C9H8O2,148.0524295,7,,,,,,337561,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,NSC2004,CrH12N6,148.0528519,4,,,,,,313611,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,"2,3-Dihydrobenzofuran-5-carboxaldehyde",C9H8O2,148.0524295,7,,,,,,299299,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,2H-1-Benzopyran-3-ol,C9H8O2,148.0524295,7,,,,,,293933,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,5-Methyl-3H-2-benzofuran-1-one,C9H8O2,148.0524295,7,,,,,,286512,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,4-(1-Hydroxyprop-2-yn-1-yl)phenol,C9H8O2,148.0524295,7,,,,,,284967,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,E-Cinnamic acid,C9H8O2,148.0524295,7,,,,,,273681,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,"3,4-Dihydrocoumarin",C9H8O2,148.0524295,7,,,,,,265621,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,Pyruvophenone,C9H8O2,148.0524295,7,,,,,,63534,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,3-Isochromanone,C9H8O2,148.0524,7,78092,,,C07728,,44717,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,3-Hydroxy-1-indanone,C9H8O2,148.0524,7,176448,,,C07720,,66724,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,(E)-3-(4-Hydroxyphenyl)-2-propenal,C9H8O2,148.0524295,7,641301,HMDB0040986,,C05608,,44643,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,"3,4-Dihydro-2H-1-benzopyran-2-one",C9H8O2,148.0524295,7,660,HMDB0036626,,C02274,,65745,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,"1-Phenyl-1,2-propanedione",C9H8O2,148.0524295,7,11363,HMDB0035243,,C17268,,,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,Di-2-furanylmethane,C9H8O2,148.0524295,7,70972,HMDB0032947,,,,88849,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,(E)-3-(2-Hydroxyphenyl)-2-propenal,C9H8O2,148.0524295,7,5318169,HMDB0031725,,,,87897,-1
168,149.0607762,149.0567927,149.0622191,52.29879737,35.57272086,55.57713876,381,258,120,974.0434399,581.0966389,599.1388179,122.6871471,139.0206963,143.511348,,[M+H]+ 148.056,23,1,1,1,1,1,149.0607762,Cinnamic acid;trans-Cinnamic acid,C9H8O2,148.0524295,7,5372954;444539,HMDB0000567;HMDB0000930, ,;C10438, ,310;63104,-1
169,150.0149471,150.011978,150.02,19.84702709,18.53319715,21.37399781,378,258,120,74.8891122,121.1552134,106.0289743,214.2470698,283.0696671,263.8998275,,,110,0,0,1,0,0,,,,,,,,,,,,
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,3-(Cyclopropylmethoxy)azetidine,C7H13NO,127.099714,3,,,,,,340061,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,"Piperidine, 1-acetyl-",C7H13NO,127.099714,3,,,,,,339702,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,3-(2-Methylpropoxy)propiononitrile,C7H13NO,127.099714,3,,,,,,315363,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,"Methanamine, N-cyclohexylidene-, N-oxide",C7H13NO,127.099714,3,,,,,,314416,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,tert-Butylacrylamide,C7H13NO,127.099714,3,,,,,,300304,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,5-Ethylpiperidin-2-one,C7H13NO,127.099714,3,,,,,,290912,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,2-Cyclopentylacetamide,C7H13NO,127.099714,3,,,,,,290782,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,"4-Methoxy-N,N-dimethylbut-2-yn-1-amine",C7H13NO,127.099714,3,,,,,,274792,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,NSC361871,C7H13NO,127.099714,3,,,,,,273825,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,1-Cyclobutylazetidin-3-ol,C7H13NO,127.099714,3,,,,,,272556,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,"3-Hydroxy-2,2,3-trimethylbutanenitrile",C7H13NO,127.099714,3,,,,,,271588,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,"2-Ethyl-4,5-dihydro-4,4-dimethyloxazole",C7H13NO,127.099714,3,,,,,,265480,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,1-ACETYLPIPERIDINE,C7H13NO,127.099714,3,,,,,,263509,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,N-Cyclohexylformamide,C7H13NO,127.0997,3,13017,,,C11519,,69087,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,1-(1-Pyrrolidinyl)-2-propanone,C7H13NO,127.099714,3,15774823,HMDB0040030,,,,94571,102
170,150.0902509,150.0848741,150.1,110.3314707,108.5385544,111.3866176,368,251,117,284.2028305,486.9415185,614.7702414,149.5406502,170.1625953,199.0359896,,[M+Na]+ 127.1,203,0,0,1,0,0,150.0902509,Nor-psi-tropine,C7H13NO,127.099714,3,68147,HMDB0031667,,,,87846,102
171,151.0484783,151.0375297,151.0543562,21.75976355,16.78840788,23.58034669,373,255,118,205.5737607,123.6747211,137.8339532,127.4406171,84.89819283,85.95102428,,,292,1,0,1,1,0,151.0484783,1-Methyl-2-(trifluoromethyl)-1H-imidazole,C5H5F3N2,150.0404828,4,,,,,,277678,-1
172,152.0293282,152.0201237,152.0348214,21.7926909,20.53698526,24.83394552,366,249,117,35.51619611,182.5185392,171.066491,108.923919,124.9062345,110.6431829,,,43,1,0,1,1,0,,,,,,,,,,,,
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,4-(Ethylamino)-2-methylphenol,C9H13NO,151.099714,4,,,,,,336179,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"Ethanol, 2-[(2-methylphenyl)amino]-",C9H13NO,151.099714,4,,,,,,336053,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"4-(Aminomethyl)-3,5-dimethylphenol",C9H13NO,151.099714,4,,,,,,335553,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"Ethanol, 2-[(3-methylphenyl)amino]-",C9H13NO,151.099714,4,,,,,,334542,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"4-Ethyl-3,5-dimethyl-1H-pyrrole-2-carboxaldehyde",C9H13NO,151.099714,4,,,,,,334278,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"Ethanol, 2-(methylphenylamino)-",C9H13NO,151.099714,4,,,,,,334016,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"5-Methoxy-2,3-dimethylaniline",C9H13NO,151.099714,4,,,,,,333288,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"Benzeneethanamine, 4-methoxy-",C9H13NO,151.099714,4,,,,,,332856,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"4-ethoxy-2,6-dimethylpyridine",C9H13NO,151.099714,4,,,,,,332766,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,5-(dimethylamino)-2-methylphenol,C9H13NO,151.099714,4,,,,,,332571,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,1-(phenylamino)propan-2-ol,C9H13NO,151.099714,4,,,,,,332307,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,3-propoxyaniline,C9H13NO,151.099714,4,,,,,,322138,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,3-phenoxypropan-1-amine,C9H13NO,151.099714,4,,,,,,317923,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,3-Anilinopropan-1-ol,C9H13NO,151.099714,4,,,,,,316306,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,N-Benzylethanolamine,C9H13NO,151.099714,4,,,,,,309020,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"3,4-diethyl-2-formylpyrrole",C9H13NO,151.099714,4,,,,,,308324,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,Aminocarb phenol,C9H13NO,151.099714,4,,,,,,303831,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,4-((Dimethylamino)methyl)phenol,C9H13NO,151.099714,4,,,,,,303485,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,2-((Dimethylamino)methyl)phenol,C9H13NO,151.099714,4,,,,,,302798,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,2-amino-2-phenylpropan-1-ol,C9H13NO,151.099714,4,,,,,,301813,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"N,N-Dimethylbenzylamine N-oxide",C9H13NO,151.099714,4,,,,,,285397,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,3-Ethylamino-4-methylphenol,C9H13NO,151.099714,4,,,,,,284434,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"2-Methoxy-3,4-dimethylaniline",C9H13NO,151.099714,4,,,,,,279362,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,3-(3-Methylpyridin-2-yl)propan-1-ol,C9H13NO,151.099714,4,,,,,,277701,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,1-(1-Methyl-1H-pyrrol-3-yl)butan-1-one,C9H13NO,151.099714,4,,,,,,277464,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,Hydroxyamphetamide,C9H13NO,151.099714,4,,,,,,277202,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,5-Ethyl-2-pyridineethanol,C9H13NO,151.099714,4,,,,,,268976,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,3-Amino-2-(prop-2-en-1-yl)cyclohex-2-en-1-one,C9H13NO,151.099714,4,,,,,,268405,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,DL-Norephedrine,C9H13NO,151.099714,4,,,,,,45122,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,L-PHENYLALANINOL,C9H13NO,151.099714,4,,,,,,44096,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"1S,2R-PHENYLPROPANOLAMINE",C9H13NO,151.099714,4,,,,,,43546,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,Norpseudoephedrine,C9H13NO,151.099714,4,441457,,,,,2190,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,p-Hydroxydextroamphetamine,C9H13NO,151.099714,4,,,,,,1962,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,N-Hydroxyamphetamine,C9H13NO,151.099714,4,,,,,,1961,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,(3-Hydroxyphenyl)trimethylammonium,C9H13NO,151.099714,4,,,,,,1493,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,alpha-Methyl-m-tyramine,C9H13NO,151.0997,4,102551,,,C11776,,69213,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,Mearsine,C9H13NO,151.0997,4,442648,,,C10158,,68162,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,4-Hydroxyamphetamine,C9H13NO,151.099714,4,3651,HMDB0060765,,,,,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,2-(5-Methyl-2-furanyl)pyrrolidine,C9H13NO,151.099714,4,4715419,HMDB0040044,,,,94585,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"2-Acetyl-3-ethylidene-3,4,5,6-tetrahydropyridine",C9H13NO,151.099714,4,45085810,HMDB0040039,,,,94580,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,1-Furfurylpyrrolidine,C9H13NO,151.099714,4,3768984,HMDB0040037,,,,94578,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,2-(2-Furanyl)piperidine,C9H13NO,151.099714,4,4715025,HMDB0039835,,,,94383,-1
