 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,8S-HODE;8R-HODE,C18H32O3,296.235146,3,16061037;5281117, ,LMFA02000227;LMFA02000287,;C08318, ,35695;96920,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,12-hydroxy-10-octadecynoic acid,C18H32O3,296.235146,3,5312859,,LMFA02000219,,,74672,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,12-hydroxy-9-octadecynoic acid;12S-hydroxy-9-octadecynoic acid,C18H32O3,296.235146,3,5312857;5312858, ,LMFA02000217;LMFA02000218, , ,74670;74671,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,6-HODE,C18H32O3,296.235146,3,5312774,,LMFA02000182,,,74582,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,Densipolic acid;12R-HODE,C18H32O3,296.235146,3,5282946;5312831, ,LMFA02000153;LMFA02000189, , ,35489;74642,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,10R-HODE;10S-HODE,C18H32O3,296.235146,3,13801081;56935845, ,LMFA02000065;LMFA02000066, , ,96884;96885,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,2R-hydroxy-linoleic acid,C18H32O3,296.235146,3,52921871,,LMFA02000057,,,45940,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,10-keto-12Z-octadecenoic acid,C18H32O3,296.235146,3,24970825,,LMFA02000055,,,45938,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,"7-Methoxy-9-methyl-4E,8E-hexadecadienoic acid",C18H32O3,296.235146,3,21773182,,LMFA01080011,,,,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,"12-Hydroxy-8,10-octadecadienoic acid",C18H32O3,296.2351449,3,131750940,HMDB0029998,,,,86652,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,Avenoleic acid,C18H32O3,296.2351449,3,75536015,HMDB0029978,LMFA02000054,,,45937,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,(Z)-13-Oxo-9-octadecenoic acid;13-keto-9Z-octadecenoic acid,C18H32O3,296.2351449,3,44612156;9948134,HMDB0029796;,;LMFA01060201, , ,86503;,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,"12,13-EpOME;12,13-EpOME(9);12S,13R-EpOME;Vernolic acid",C18H32O3,296.2351449,3,5356421;5283014;6449780;5281128,HMDB0004702;;;,LMFA02000038;LMFA02000276;LMFA02000282;,;;;C14826,   ,;74804;3424;,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,"9,10-Epoxyoctadecenoic acid;9,10-EpOME(12);9R,10S-EpOME",C18H32O3,296.2351449,3,6246154;5283018;5316080,HMDB0004701;;,LMFA02000037;LMFA02000280;LMFA02000283,;;C14825,  ,;74808;43441,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,"Alpha-dimorphecolic acid;9-HODE;(10E,12Z)-9-HODE;9R-HODE;beta-Dimorphecolic acid",C18H32O3,296.2351449,3,5312830;5282945;5282944;16061059;5312829,HMDB0004670;HMDB0010223;HMDB0062652;;,LMFA02000188;LMFA02000152;LMFA02000151;LMFA02000036;LMFA02000187,C14767;;;;,    ,;35488;74508;;74641,-1
243,295.2268951,295.22,295.2335047,315.3592545,299.7103622,328.7806863,375,252,118,501.6809461,158.1849477,180.8388926,,,285,1,0,1,1,0,295.2268951,13S-hydroxyoctadecadienoic acid;13R-HODE;Coriolic acid;alpha-artemisic acid,C18H32O3,296.2351449,3,6443013;13723970;5282947;5282948,HMDB0061708;;;,LMFA02000228;LMFA02000035;LMFA02000154;LMFA02000155,C14762;;;,   ,;74643;;35491,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12(13)-EpOME,C18H32O3,296.2351449,4,,,,,,63352,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"7-Methoxy-9-methyl-hexadeca-4E,8E-dienoic acid",C18H32O3,296.2351449,4,,,,,,45880,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,13(S)-HODE,C18H32O3,296.2351449,4,,,,,,45667,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,13(R)-HODE,C18H32O3,296.2351449,4,,,,,,45665,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,9(S)-HODE,C18H32O3,296.2351449,4,,,,,,45662,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,9(R)-HODE,C18H32O3,296.2351449,4,,,,,,45660,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,(Ã‚Â±)12(13)-EpOME,C18H32O3,296.2351322,4,,,,,,43442,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"12R,13S-epoxy-9Z-octadecenoic acid",C18H32O3,296.2351449,4,,,,,,35872,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"9,10-epoxy-12-octadecenoic acid",C18H32O3,296.235131,4,,,,,,35866,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"12,13-epoxy-9-octadecenoic acid",C18H32O3,296.235131,4,,,,,,35862,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-oxo-9Z-octadecenoic acid,C18H32O3,296.235131,4,,,,,,35815,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-oxo-9E-octadecenoic acid,C18H32O3,296.235131,4,,,,,,35814,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-oxo-10Z-octadecenoic acid,C18H32O3,296.235131,4,,,,,,35813,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-oxo-10E-octadecenoic acid,C18H32O3,296.235131,4,,,,,,35812,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"13S-hydroxy-9E,11Z-octadecadienoic acid",C18H32O3,296.235131,4,,,,,,35636,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"13R-hydroxy-9E,11Z-octadecadienoic acid",C18H32O3,296.235131,4,,,,,,35635,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"12R-hydroxy-9Z,15Z-octadecadienoic acid",C18H32O3,296.235131,4,,,,,,35634,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"9S-hydroxy-10E,12E-octadecadienoic acid",C18H32O3,296.235131,4,,,,,,35632,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"6-hydroxy-9Z,12Z-octadecadienoic acid",C18H32O3,296.235131,4,,,,,,35570,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,(Ã‚Â±)13-HODE,C18H32O3,296.235131,4,,,,,,35490,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,(Ã‚Â±)9-HODE,C18H32O3,296.235131,4,,,,,,35487,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,18-Oxooleate,C18H32O3,296.2351,4,56928100,,,C19617,,73266,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"(1R,2R)-3-oxo-2-pentyl-cyclopentaneoctanoic acid;(1S,2S)-3-oxo-2-pentyl-cyclopentaneoctanoic acid",C18H32O3,296.235146,4,16061077;16061078, ,LMFA02010012;LMFA02010013, , ,74957;74958,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-OxoOME(9E);12-OxoOME(9Z),C18H32O3,296.235146,4,5312912;5312913, ,LMFA02000267;LMFA02000268, , ,74762;74763,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-OxoOME(10E);12-OxoOME(10Z),C18H32O3,296.235146,4,5312910;5312911, ,LMFA02000265;LMFA02000266, , ,74760;74761,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,8S-HODE;8R-HODE,C18H32O3,296.235146,4,16061037;5281117, ,LMFA02000227;LMFA02000287,;C08318, ,35695;96920,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-hydroxy-10-octadecynoic acid,C18H32O3,296.235146,4,5312859,,LMFA02000219,,,74672,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,12-hydroxy-9-octadecynoic acid;12S-hydroxy-9-octadecynoic acid,C18H32O3,296.235146,4,5312857;5312858, ,LMFA02000217;LMFA02000218, , ,74670;74671,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,6-HODE,C18H32O3,296.235146,4,5312774,,LMFA02000182,,,74582,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,Densipolic acid;12R-HODE,C18H32O3,296.235146,4,5282946;5312831, ,LMFA02000153;LMFA02000189, , ,35489;74642,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,10R-HODE;10S-HODE,C18H32O3,296.235146,4,13801081;56935845, ,LMFA02000065;LMFA02000066, , ,96884;96885,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,2R-hydroxy-linoleic acid,C18H32O3,296.235146,4,52921871,,LMFA02000057,,,45940,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,10-keto-12Z-octadecenoic acid,C18H32O3,296.235146,4,24970825,,LMFA02000055,,,45938,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"7-Methoxy-9-methyl-4E,8E-hexadecadienoic acid",C18H32O3,296.235146,4,21773182,,LMFA01080011,,,,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"12-Hydroxy-8,10-octadecadienoic acid",C18H32O3,296.2351449,4,131750940,HMDB0029998,,,,86652,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,Avenoleic acid,C18H32O3,296.2351449,4,75536015,HMDB0029978,LMFA02000054,,,45937,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,(Z)-13-Oxo-9-octadecenoic acid;13-keto-9Z-octadecenoic acid,C18H32O3,296.2351449,4,44612156;9948134,HMDB0029796;,;LMFA01060201, , ,86503;,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"12,13-EpOME;12,13-EpOME(9);12S,13R-EpOME;Vernolic acid",C18H32O3,296.2351449,4,5356421;5283014;6449780;5281128,HMDB0004702;;;,LMFA02000038;LMFA02000276;LMFA02000282;,;;;C14826,   ,;74804;3424;,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"9,10-Epoxyoctadecenoic acid;9,10-EpOME(12);9R,10S-EpOME",C18H32O3,296.2351449,4,6246154;5283018;5316080,HMDB0004701;;,LMFA02000037;LMFA02000280;LMFA02000283,;;C14825,  ,;74808;43441,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,"Alpha-dimorphecolic acid;9-HODE;(10E,12Z)-9-HODE;9R-HODE;beta-Dimorphecolic acid",C18H32O3,296.2351449,4,5312830;5282945;5282944;16061059;5312829,HMDB0004670;HMDB0010223;HMDB0062652;;,LMFA02000188;LMFA02000152;LMFA02000151;LMFA02000036;LMFA02000187,C14767;;;;,    ,;35488;74508;;74641,-1
244,295.2264142,295.22,295.2329889,280.3333236,270.0353784,282.2420601,387,252,118,808.4480348,386.474074,483.7611544,,,74,0,0,1,0,0,295.2264142,13S-hydroxyoctadecadienoic acid;13R-HODE;Coriolic acid;alpha-artemisic acid,C18H32O3,296.2351449,4,6443013;13723970;5282947;5282948,HMDB0061708;;;,LMFA02000228;LMFA02000035;LMFA02000154;LMFA02000155,C14762;;;,   ,;74643;;35491,-1
245,295.9715802,295.9657332,295.9782813,145.167344,136.8921233,150.8287247,381,255,118,642.3275802,224.6455398,647.0599203,,,297,1,1,1,1,1,295.9715802,"4-Thiazolidinone, 2-(3-chlorophenyl)-3-(1,3,4-thiadiazol-2-yl)-",C11H8ClN3OS2,296.9797316,2,,,,,,280516,-1
246,296.8909608,296.8876073,296.8944561,18.98073751,18.38008193,19.6455874,373,255,118,607.3127528,449.9683792,522.8518478,,,123,1,1,1,1,1,296.8909608,NSC268464,C4H8N4NiS4,297.8985232,0,,,,,,323508,-1
247,297.1538309,297.1497416,297.16,279.5701731,274.9832912,293.0644414,375,255,118,1342.567927,296.1703981,941.4367645,,,41,1,0,1,0,1,297.1538309,"Benzenesulfonic acid, 4-decyl-",C16H26O3S,298.1602657,2,,,,,,336161,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,2-Oxooctadecanoic acid,C18H34O3,298.2507949,2,,,,,,327334,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,"(9Z,12R)-12-Hydroxyoctadec-9-enoic acid",C18H34O3,298.2507949,2,,,,,,303736,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,4-(oxolan-2-yl)butan-2-yl decanoate,C18H34O3,298.2507949,2,,,,,,299919,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,12-oxo-octadecanoic acid,C18H34O3,298.250795,2,94770,,,,,74751,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,"3S,7,11-Trimethyl-6,10-dodecadienoic acid",C18H34O3,298.250795,2,,,,,,45838,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,12S-hydroxy-9Z-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35660,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,12S-hydroxy-9E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35659,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,12R-hydroxy-9E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35658,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,11-hydroxy-9-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35657,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,10R-hydroxy-8E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35656,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,10-hydroxy-8-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35655,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9R-hydroxy-12Z-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35654,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9R-hydroxy-12E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35653,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9-hydroxy-10E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35652,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9R-hydroxy-10E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35651,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,8R-hydroxy-9Z-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35650,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,8-hydroxy-9-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35649,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,5-hydroxy-2-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35648,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,12R-hydroxy-9Z-octadecenoic acid,C18H34O3,298.250795,2,,,,,,35595,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,18-hydroxy-9Z-octadecenoic acid,C18H34O3,298.250795,2,,,,,,35569,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,17-hydroxy-9Z-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35568,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9-hydroxy-12-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35567,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9-hydroxy-10Z-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35566,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,12-hydroxy-10E-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35565,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,9-hydroxy-12Z-octadecenoic acid,C18H34O3,298.250783,2,,,,,,35484,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,"6R,7S-epoxy-octadecanoic acid",C18H34O3,298.250796,2,656738,,LMFA02000275,C13791,,74803,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,8-oxo-octadecanoic acid,C18H34O3,298.250796,2,361946,,LMFA02000263,,,74758,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,2-oxo-octadecanoic acid,C18H34O3,298.250796,2,439332,,LMFA02000262,C00869,,74757,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,17-oxo-octadecanoic acid,C18H34O3,298.250796,2,5312908,,LMFA02000261,,,74756,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,16-oxo-octadecanoic acid,C18H34O3,298.250796,2,189016,,LMFA02000260,,,74755,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,15-oxo-octadecanoic acid,C18H34O3,298.250796,2,5312907,,LMFA02000259,,,74754,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,14-oxo-octadecanoic acid,C18H34O3,298.250796,2,5312906,,LMFA02000258,,,74753,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,13-oxo-octadecanoic acid,C18H34O3,298.250796,2,4163990,,LMFA02000257,,,74752,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,Lycaonic acid,C18H34O3,298.250796,2,94770,,LMFA02000256,,,,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,2-methyl-4-oxo-heptadecanoic acid,C18H34O3,298.250796,2,5312903,,LMFA02000254,,,74748,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,16-methyl-10-oxo-heptadecanoic acid,C18H34O3,298.250796,2,5312899,,LMFA02000253,,,74744,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,7-keto-stearic acid,C18H34O3,298.250796,2,5283006,,LMFA02000244,,,35758,-1
248,297.2427344,297.24,297.2504272,343.3508006,325.0338595,357.8447232,388,255,118,950.5512979,394.4840994,583.3874722,,,137,1,0,1,1,0,297.2427344,6-keto stearic acid,C18H34O3,298.250796,2,361939,,LMFA02000243,,,35757,-1
